count,noun,verb
635,Aristides,did
101,Aristippus,might
40,Aristodemus,became
44,Aristophanes,includes
641,Aristotle,demands
141,Aristoxenos,is
50,Arithmetic,takes
43,Arius,wanted
46,Arkansas,brings
74,Arks,have
163,Arkwright,turned
60,Arleen,would
1010,Armagnac,had
221,Armand,believes
205,Arme,und
124,Armenians,seized
528,Armes,were
44,Armfeldt,says
296,Armies,operating
119,Armour,thyroid
128,Armstrong,defeated
945,Army,detonated
56,Arnauld,sent
122,Arnim,continued
103,Arno,overflowed
423,Arnold,covered
284,Arnould,is
151,Aron,described
51,Arrangement,makes
156,Arrian,attending
561,Arruda,et
268,Arsenic,exists
1044,Art,Distributed
789,Artaud,has
91,Artery,commences
978,Arthur,mumbled
1003,Article,Is
265,Articles,addressing
94,Artie,snapped
429,Arts,Go
243,Aruba,would
81,Arundel,lost
95,Arvieux,tells
271,Aryans,carried
80,arachnids,had
105,arbiter,gives
57,arbitrageurs,try
124,arbitral,is
69,arbitration,violates
108,arbitrator,showed
191,arbitrators,include
74,arbor,looking
130,arc,Draw
514,arch,adjoining
80,archaeologist,seemed
1611,archaeologists,approach
101,archaeology,sought
140,archdeacon,sat
1125,archeologist,has
249,archer,carried
73,archers,been
1448,arches,arise
1085,architect,demands
68,architects,submitting
4323,architecture,appears
54,architrave,connecting
269,archives,headed
2485,archiving,is
1481,arcs,divided
54,ardor,appears
45,ardour,shining
5876,area,Find
10338,areas,admitted
48,arena,strode
1030,argot,are
10752,argument,belongs
1389,arguments,adds
228,arhar,are
200,aristocracy,spent
49,aristocrats,rubbed
177,arithmetic,helps
13106,arm,DE
408,armament,anchored
53,armature,marked
638,armies,disperse
495,armor,clashing
84,armory,produced
736,armour,exists
67,armours,used
3725,arms,Clashed
7281,army,assumed
100,arousal,grow
4194,arrangement,altered
898,arrangements,accorded
91,array,maintained
946,arrays,Array
105,arrears,ought
4242,arrests,can
5883,arrival,fell
75,arrivals,managed
318,arrowhead,indicating
105,arrowheads,showing
434,arrows,burn
46,arson,see
910,arsonists,are
10305,art,Should
8131,arteries,appeared
42,arteriole,FIGURE
272,arterioles,contracted
194,artery,d
58,arthropods,present
9654,article,commemorates
4164,articles,XXIV
1931,articulation,have
145,artifact,refers
141,artifacts,covered
339,artificer,should
176,artificiality,arises
182,artillery,comprising
111,artilleryman,can
734,artiodactyls,are
88,artisan,carries
42,artisanry,are
667,artisans,bound
2218,artist,attached
179,artistes,being
5054,artists,considered
394,arts,Sculpture
62,artwork,ranging
59,ARCHEOLOGICAL,EVIDENCE
569,ARCH,is
142,ARRANGEMENTS,AMONG
62,ARTERY,INFERIOR
84,ARTE,is
103,ARTHUR,has
841,ARTS,CENTRE
140,Arab,gazed
58,Arabes,pour
44,Arabi,forced
1456,Arabia,Supports
438,Arabs,ate
208,Aragon,refused
285,Aragua,had
69,Aramaisms,is
78,Aramis,uttered
85,Araspes,is
44,Arbus,made
79,Arc,prayed
233,Arcadians,did
73,Archaelogists,have
77,Archbishop,forgot
1262,Archer,crumpled
9732,Archibald,was
166,Archie,observed
60,Architect,called
118,Architects,publishes
87,Architettura,romana
77,Archuleta,would
935,Archytas,is
219,Arctic,goose
102,Ardeche,has
100,Ardglass,was
53,Area,mean
96,Arenas,can
1544,Arendt,describes
79,Ares,comes
50,Aretaeus,are
43,Argenlieu,took
60,Argentina,encountered
96,Argentine,began
218,Argentines,know
56,Argives,entered
44,Argonaut,sailed
57,Argos,bear
451,Arguments,check
114,Argyll,used
8869,Arianism,lay
168,Arias,does
446,Ariel,laughed
312,Aries,argued
1077,Arikaras,were
192,Arioso,is
1445,Aristotle,Let
842,Arkansas,admitted
61,Arlen,wanted
68,Arlo,got
108,Armand,know
90,Armitage,declared
54,Arms,Forward
371,Armstrong,lives
295,Army,announcing
82,Arnobius,seems
2031,Arnold,contacted
116,Arran,proposed
86,Arrangements,May
74,Arrestees,were
264,Arrhythmias,should
1059,Arrivals,are
84094,Art,Rambles
101,Artaud,rejected
183,Artemis,continued
84,Artemisia,built
326,Arteria,centralis
49,Arteriograms,showed
71,Arthasastra,recommends
1733,Arthur,consulted
853,Article,refer
90,Artistic,works
506,Arts,features
149,Arundel,passed
937,Arvid,is
72,Arvy,et
175,Aryans,go
122,Aryavarta,were
70,arbejdet,med
295,arbitration,covered
46,arbitrators,draw
15804,arc,can
52,arcades,walled
430,arch,produced
3675,archaeologist,ought
99,archaism,does
47,archaisms,seem
73,archeologists,try
3787,archery,is
656,arches,gave
1147,architect,constructed
117,architects,imagined
4413,architecture,accomplishes
867,archives,exist
845,arcs,could
276,ardor,grew
9117,area,Open
4312,areas,complied
455,arena,having
434,arenas,constitute
6619,argument,caused
947,arguments,applying
44,argus,has
67,aria,given
77,aristocracies,took
126,aristocracy,hath
1102,aristocrat,can
193,aristocrats,play
47,ark,become
1438,arm,claimed
125,armaments,ought
75,armature,remain
56,armes,taken
84,armet,was
3385,armies,Have
177,armistices,had
195,armor,cost
2075,arms,establish
3663,army,See
873,aroma,caused
47,arousing,affects
4855,arrangement,increase
739,arrangements,showed
101,arrangers,must
69,arras,being
112,arrest,circulated
46,arrestments,shall
44,arrieros,took
901,arrival,destroys
5911,arrivals,put
944,arrogance,must
94,arrow,activates
5264,arrows,emphasize
146,arsenic,followed
369,arsenide,was
24866,art,See
1036,arteries,d
89,artery,thrombosed
74,arthroscopes,have
7365,article,bestowed
2072,articles,distilled
534,artifacts,classified
239,artillery,destroying
260,artisans,du
3505,artist,acts
833,artists,adds
232,arts,argue
64,AREA,TOTAL
50,ARQ,uses
939,ART,ARCHITECTURE
49,Arab,belonged
215,Arabella,explained
279,Arabi,wa
177,Arabia,goes
88,Arabidopsis,had
7815,Arabs,began
236,Arawaks,was
399,Arbib,et
141,Arbuscules,are
64,Arbuthnot,declared
1503,Arce,y
492,Archaeological,Finds
236,Archbishop,quoted
47,Archer,contends
1086,Arches,has
77,Archibald,ran
90,Archilochus,flourished
153,Archimedes,makes
1433,Architects,looked
42,Architecture,leads
187,Architektur,als
68,Archon,could
64,Arco,announced
1016,Arden,could
109,Ardennes,counter
413,Area,Acquired
1133,Areas,Given
197,Arendt,chose
520,Aretha,said
178,Argall,would
503,Argentina,approached
44,Argo,come
221,Argument,asks
165,Arguments,Name
77,Argyle,approached
169,Aries,loves
56,Aristeus,were
116,Aristides,commanded
62,Aristolochia,manshuriensis
172,Aristophanes,imagines
108,Aristotle,centered
53,Arithmetica,had
184,Arizona,opened
135,Arkansas,issued
55,Arkansaw,could
61,Arla,would
44,Arlington,started
55,Armada,takes
166,Armand,moved
70,Armenia,served
162,Armenta,y
770,Armidale,were
49,Arms,summoned
432,Armstrong,demanded
2342,Army,Do
373,Arnauld,did
1021,Arnold,assisted
83,Arosemena,has
184,Array,based
43,Arrests,involving
69,Arsenicals,may
61,Arsenite,inhibits
501,Art,accepts
120,Artagnan,realized
234,Artaud,spent
66,Artefacts,caused
97,Artemisia,came
1537,Arthur,knows
2343,Articles,did
374,Artists,get
53,Arts,wear
147,Arturo,spoke
131,Artzt,was
60,Arundel,addressed
250,Aryan,should
7616,arachnoid,is
277,arbitrator,enters
1161,arbitrators,made
414,arc,originates
739,arcades,consisting
286,arch,depict
75,archaeologist,based
68,archaeologists,assigned
47,archaeology,depended
66,archaism,appears
306,archangels,would
180,archbishop,proved
226,archdiocese,decided
59,archduke,comes
46,archeologists,searching
4720,archeology,is
111,archer,carries
104,archery,shooting
2289,arches,collapsed
176,archimandrite,had
651,architect,faces
1402,architects,belonging
987,architecture,disappear
777,architectures,comes
372,archives,helped
40,archway,protected
160,arcs,merge
123,ardour,aroused
4003,area,Taking
3023,areas,Exercise
77,arenaviruses,cause
4221,argument,constitutes
3469,argumentation,found
4443,arguments,Description
153,aria,consists
892,aristocracy,grown
115,aristocrats,condemned
465,arithmetic,allows
90,arithmetics,contain
10346,arm,Would
182,armaments,contained
221,armature,increases
644,armchair,looking
560,armies,accepted
338,armor,comes
90,armour,gone
146,armouring,may
154,armoury,included
5280,arms,assert
4910,army,Can
70,arquebusade,was
1452,arrangement,considered
637,arrangements,TABLE
255,array,equipped
600,arrest,deprived
95,arrestees,reported
643,arrests,bleeding
192,arrival,commented
152,arrivals,shown
212,arrowroot,will
749,arrows,extending
741,ars,amandi
1407,arsenal,built
521,arsenals,has
76,arsenites,have
8745,art,grafted
54,arte,should
1133,arteries,flows
40,arteriography,becomes
508,arterioles,originating
236,artery,Spleen
314,arthritis,diagnosed
58,arthrodesis,allows
71,arthropathies,occurring
50,arthroscopy,compared
6275,article,alleges
7324,articles,addressed
239,articulation,began
178,artifact,exhibits
341,artifacts,making
335,artillery,maintain
293,artilleryman,began
84,artisan,hew
71,artisans,charged
3203,artist,Georges
418,artistry,should
1476,artists,congregate
730,arts,address
191,artwork,presented
63,ARMY,OFFICERS
69,ARP,enabled
464,ARTERIAL,SUPPLY
207,Arab,stepped
65,Arabi,sent
322,Arabin,could
619,Arabs,contribute
144,Arafat,gained
177,Arago,claimed
223,Aragon,arranged
451,Aralia,spinosa
66,Arbitrator,feels
266,Arbroath,were
544,Arbuthnot,appeared
85,Arch,rises
95,Archaeologists,spend
45,Archaic,began
97,Archambault,said
127,Archiano,found
136,Archibald,seems
262,Archie,being
95,Archipelago,provided
74,Architect,knew
53,Architecture,gothique
427,Arderne,was
269,Area,exposed
194,Areas,created
171,Areizaga,was
3614,Arendt,argues
268,Arensberg,has
310,Aretino,showed
118,Argall,asked
159,Argental,was
1464,Argentina,reduced
59,Argentines,bought
107,Argiielles,was
92,Argiope,is
98,Argives,raised
152,Argolid,has
137,Argraves,et
164,Arguedas,wrote
464,Argument,Based
119,Argun,was
354,Argus,came
55,Argyll,proceeded
132,Ariadne,knew
211,Ariana,stared
50,Aries,stands
180,Arimathea,collected
144,Arion,lusitanicus
56,Aristide,addressed
72,Aristocles,had
103,Aristophanes,means
76,Aristoteles,has
11000,Aristotle,articulates
53,Arizona,form
48,Arjuna,protests
472,Ark,hung
85,Arkady,spoke
88,Arlingtons,were
289,Armada,took
11655,Armand,has
55,Armando,opened
62,Armida,falls
65,Armijo,should
219,Armstead,said
2671,Army,ant
57,Arnaud,etal
747,Arnault,was
944,Arnold,articulated
194,Arnoux,et
104,Aronson,are
116,Arragon,came
47,Arras,begins
374,ArrayList,can
92,Arrhenius,suggests
131,Arrietty,went
124,Arrighi,had
50,Arrows,numbered
209,Arsonval,has
592,Art,Be
90,Artefacts,included
91,Artemisia,became
45,Arteriograms,should
95,Arteriovenous,shunting
3166,Arthur,j
1342,Article,HI
191,Articles,appointed
355,Artillery,commanded
60,Artist,Does
131,Artists,Living
247,Arts,makes
92,Aru,did
54,Arutunian,has
156,Arya,Samajist
68,Aryan,requires
321,Aryans,advanced
1774,arbitration,made
32074,arbitrator,shall
2089,arc,committed
164,arcades,opened
113,arch,respond
141,archaeologist,thinks
176,archbishop,conducted
81,archdeacon,announced
88,archdioceses,are
855,archers,can
106,arches,communicate
46,architect,translated
134,architects,advanced
808,architecture,coincides
61,architectures,fail
55,architrave,placed
9123,archive,was
64,arcs,diminish
51,ardor,takes
29255,area,awarded
4053,areas,Answer
795,arena,involving
49,arenas,involve
92,arenes,were
77,argon,passed
44,argot,originated
2466,argument,alters
541,argumentation,makes
1653,arguments,destined
744,aries,were
966,aristocracy,converted
78,aristocrats,succeeded
148,ark,stands
2564,arm,applies
476,armada,left
2650,armament,consists
243,armaments,deal
128,armature,pushes
2644,armies,building
1678,armor,may
52,armour,associated
832,arms,alluded
2411,army,betrayed
62,aromas,might
402,arousal,remains
585,arrangement,conducted
46,arrangements,postulated
202,array,reduces
1065,arrear,was
1264,arrears,could
362,arrest,ended
180,arrests,come
62,arrhythmia,fails
135,arrival,reveals
387,arrogance,adopted
7978,arrows,darkened
636,arroyos,were
84,arsenide,phosphide
272303,art,achieving
74,artefacts,tell
21540,arteries,narrows
2648,arteriography,was
412,artery,meant
13860,article,abounding
6387,articles,awaiting
162,articulations,constitute
117,artifact,compared
58,artifacts,ended
1357,artifice,employed
2808,artillery,behaved
150,artillerymen,stationed
48,artisan,read
146,artisans,spent
972,artist,cherish
1861,artists,allowed
1844,arts,aided
65,artworks,contain
211,ARCHAEOLOGICAL,BACKGROUND
10378,ARC,is
318,AREA,AGENCY
61,ARPA,can
43,ARTERIAL,PUNCTURE
256,ARTERY,SPASM
99,ART,BOOK
1569,Arabella,looked
43,Arabi,intended
371,Arabia,owned
8841,Arabic,are
59,Arabin,commenced
1128,Arabs,identify
144,Arachnoid,is
135,Arago,succeeded
86,Aramis,perceived
99,Arawaks,left
50,Arcadius,issued
57,Arch,runs
152,Archaeoastronomy,is
41,Archaeology,produces
236,Archduke,refused
52,Archer,delivered
116,Archers,shot
354,Archias,is
180,Archie,see
49,Architect,went
67,Architecture,having
59,Archive,came
120,Archives,tell
68,Ardan,are
63,Are,bowed
279,Area,excludes
454,Areas,Including
71,Areopagus,became
142,Argent,i
455,Argentina,lived
68,Argon,would
125,Arguments,come
68,Argus,watched
45,Argyle,resigned
108,Ariana,made
40,Arica,might
102,Aridisols,can
96,Arietites,bucklandi
47,Aristarchus,meant
43,Aristide,resumed
53,Aristippus,found
864,Aristobulus,were
670,Aristotle,dis
255,Arithmetic,Is
4420,Arjuna,has
212,Ark,rests
83,Arkansas,receives
130,Arkwright,invents
171,Arlene,replied
566,Armande,is
132,Armando,began
67,Armigeres,subalbatus
52,Arminians,affirm
163,Armorer,was
405,Armour,could
1948,Arms,shall
173,Armstrong,appealed
1178,Army,Called
382,Arnaiz,y
47,Arnauld,concludes
4129,Arnold,discussed
47,Aron,offered
168,Aronson,gave
204,Arrhenius,published
49,Arriaga,became
527,Arrows,may
137,Arroyo,have
70,Arsenius,refused
172,Arsuf,was
2558,Art,Around
51,Artaxerxes,scoured
51,Artemidorus,mentions
150,Artemis,tried
47,Arthropods,molt
1420,Arthur,added
90,Arthure,are
298,Article,iii
737,Articles,defining
65,Artin,is
96,Artist,wants
45,Artists,meet
608,Arts,Handbook
43,Arundell,could
64,Arveragus,was
302,Aryans,spoke
573,aR,is
94,ar,represents
229,arbitration,included
1350,arbitrator,determines
130,arbutus,were
438,arc,include
115,arcana,respecting
69,archaeologists,discovering
98,archaeology,spread
49,archaism,should
120,archbishop,concludes
81,archdeacon,proposed
52,archeologists,became
824,archer,shooting
52,archers,advancing
1017,arches,connected
743,architect,credited
202,architects,deal
951,architecture,celebrates
132,architectures,introduced
1647,archive,includes
166,archonship,were
50,arcs,turned
220,ard,has
135,ardentes,were
51,ardour,continued
24427,area,competed
8907,areas,aligned
112,arenites,may
60,arginase,could
49,arginine,enters
55,argon,supplied
21212,argument,infers
3455,arguments,built
49,arias,designed
92,arid,became
151,aristocracy,replaced
155,aristocrat,determined
8830,arm,felt
61,armature,behaves
64,armchairs,occupied
1186,armies,bound
629,armistice,providing
82,armor,falling
210,armour,concentrated
1545,arms,blew
3772,army,acting
56,aroma,clings
534,arousal,increases
56,arousals,related
71,arpeggios,using
656,arrangement,ensuring
707,arrangements,conflicted
152,arrastre,is
1363,array,discussed
43,arrays,creates
142,arrest,decreases
155,arrestments,are
52,arrhythmias,See
116,arrivals,taking
126,arrows,remains
74,arroyo,widened
306,arsenic,contains
8177,art,competing
1717,arteries,leads
114,arteriography,confirmed
4094,artery,alters
54,artes,have
58642,article,Towards
23137,articles,acknowledging
104,articulations,consist
153,artifacts,aimed
50,artificer,appears
770,artillery,comes
627,artist,lit
3774,artists,allow
149,arts,enthusiast
126,artworks,inspired
56,arty,would
82,ARCH,DAM
150,ARE,JOINED
108,ARMIES,TO
123,ARPA,are
50,AR,tends
68,Arabella,hath
373,Arabi,discusses
334,Arabia,enjoyed
84,Arabians,hold
92,Arabidopsis,determined
867,Arabs,acquire
243,Aracoeli,is
1232,Aragon,comprised
89,Aranea,is
540,Aratos,had
69,Arbenz,nationalized
94,Arbitrators,differ
634,Arc,will
79,Arcadian,came
95,Arcadius,fomented
51,Arch,remains
133,Archbold,gave
55,Archer,develops
231,Archibugi,et
116,Architecture,displayed
52,Archive,gave
417,Archives,Concerning
152,Ardern,was
289,Arendt,mentions
65,Argania,spinosa
41,Argenson,plumed
847,Argentina,exercised
79,Argentinians,live
1158,Argonaut,was
140,Argonauts,arrive
120,Argument,defined
67,Argus,contained
42,Argyle,suggested
117,Argyropoulos,had
119,Ari,makes
201,Ariel,having
590,Ariosto,tells
51,Arista,released
647,Aristophanes,mentions
12296,Aristotle,According
523,Arizona,appointed
58,Arkansans,saw
905,Arkansas,accused
188,Armand,reminded
408,Armas,has
116,Armee,crossed
144,Armenia,divided
242,Armenians,agreed
69,Armies,united
235,Armiger,is
218,Armit,was
76,Arms,displayed
1511,Armstrong,laughed
9431,Army,arrived
47,Arndt,studied
931,Arnie,would
1421,Arnold,offers
68,Arnolfo,left
329,Aro,had
172,Art,slapped
98,Artagnan,seemed
80,Artane,was
51,Arte,militare
210,Artemis,sat
457,Arthur,causes
121,Articles,shows
493,Articulation,refers
72,Artillery,dashed
98,Artists,Being
145,Artois,received
219,Artom,was
412,Arts,Archive
109,Artyom,was
687,Arunta,are
53,Aruntius,killed
103,Arya,came
133,Arze,was
83,aRNA,is
80,arachnoid,appears
197,arbitrability,may
2884,arbitrage,prevents
136,arbitration,concerns
45,arbitrator,laid
102,arc,stained
548,arch,enables
2493,archaeologists,has
62,archaeology,lends
211,archaism,can
197,archangel,made
109,archbishop,erected
95,archdiocese,became
93,archduke,retreated
43,archdukes,knew
150,archer,let
46,archers,acting
42,arches,behave
962,architect,attempts
315,architects,introduce
316,architecture,echoes
368,archives,devoted
191,archivists,face
225,archway,designed
870,arcs,ACB
911,area,Remove
22848,areas,absorbed
378,arena,took
263,arenas,used
77,areolar,is
52,argali,may
3507,argument,advancing
211,argumentation,involving
4828,arguments,pitting
146,arisan,is
1366,aristocracy,carried
43,aristocrat,engaged
178,aristocrats,participated
53,ark,finished
4392,arm,entwined
1189,armada,were
472,armament,preparing
848,armaments,being
118,armature,corresponds
78,armbands,might
50,armchair,took
99,armful,is
330,armies,baling
87015,armistice,was
120,armor,means
58,armour,faced
1254,arms,arose
18972,army,bequeathed
52,aromas,blended
69,aromatic,amines
147,aromatics,being
49,arousal,declines
628,arrangement,featured
5339,arrangements,accepted
1029,arranger,was
251,array,aligned
47,arrays,lying
62,arrears,tend
124,arrests,ought
439,arrieros,were
306,arrogance,believe
327,arrow,clove
57,arrows,argent
